Params,Error
"[45, 0.9857046099042379, 0.5142202109376269, 0.08079892933678057, 0.3850060649040462, 345.54530384577686, 0.23619449577730084, 0.44527923843792555]",name 'ShortCutDesign' is not defined
"[24, 0.9518765831650242, 0.24356886072176, 0.7023000136794678, 0.69420264271961, 302.2876378113625, 0.2812470582864096, 0.7091295777213137]",name 'ShortCutDesign' is not defined
"[23, 0.09132403444969663, 0.4462835336159008, 0.9626916913504219, 0.9981780690339799, 318.3322689741136, 0.6036024223945228, 0.48431378110095896]",name 'ShortCutDesign' is not defined
"[19, 0.5138575193461535, 0.22448551268634914, 0.8200364179924428, 0.6772230925697756, 325.5452362827885, 0.9480991605427252, 0.9226547367412872]",name 'ShortCutDesign' is not defined
"[29, 0.9072785776831824, 0.590163853586195, 0.8397873582022535, 0.15901783484246912, 293.6974947634958, 0.20639626565849475, 0.2567851952385907]",name 'ShortCutDesign' is not defined
"[27, 0.8567304488815314, 0.5514509947817116, 0.8207900222393913, 0.5587585381720539, 294.81576744643286, 0.4459103122821042, 0.15016205619550974]",name 'ShortCutDesign' is not defined
"[23, 0.7196295403439246, 0.04644046655913394, 0.665298744962168, 0.5156696682413334, 316.9009079562901, 0.26521944096617023, 0.4017696208611501]",name 'ShortCutDesign' is not defined
"[30, 0.7922075142972521, 0.8457817381322799, 0.6607437179466186, 0.14425192974088233, 287.66098401060924, 0.5113195102621632, 0.9497658163695654]",name 'ShortCutDesign' is not defined
"[11, 0.565198899347498, 0.8565302605892272, 0.14274971686756568, 0.6064938125078859, 349.78306816274767, 0.2478777760248351, 0.9522340876614193]",name 'ShortCutDesign' is not defined
"[29, 0.4997240877296944, 0.06514442432683969, 0.2356960932340044, 0.05054176195701468, 297.4053416382559, 0.8695914531603982, 0.4991157116379905]",name 'ShortCutDesign' is not defined
"[21, 0.1019199527983807, 0.5563972899385181, 0.6424872217495465, 0.8026887615986857, 332.69103490040493, 0.11922692339056913, 0.9684801044234905]",name 'ShortCutDesign' is not defined
"[26, 0.9643989715158187, 0.3447808239880794, 0.1725066190722274, 0.1839815553795532, 292.83197726881394, 0.028642005686157757, 0.0018164234073398593]",name 'ShortCutDesign' is not defined
"[21, 0.9505185196001288, 0.13288984114796454, 0.5271962869074249, 0.9121544032801456, 320.6081215108196, 0.41861693357206836, 0.32895430613147925]",name 'ShortCutDesign' is not defined
"[44, 0.6154900877136635, 0.7314754733959795, 0.42624894265549645, 0.1550249682595856, 300.609103151022, 0.12927885559437058, 0.3832216222636013]",name 'ShortCutDesign' is not defined
"[31, 0.09176619712894675, 0.681857659962575, 0.7742099340136757, 0.2023753361736155, 328.25226769094263, 0.683346019368143, 0.6391368601731205]",name 'ShortCutDesign' is not defined
"[47, 0.9596603892110763, 0.2317171218232096, 0.547030578379116, 0.04636131466944798, 296.19121646591816, 0.5354591550067831, 0.40178647429815995]",name 'ShortCutDesign' is not defined
"[28, 0.3127787019340806, 0.4177250097530825, 0.36427325636503, 0.8368798456780494, 292.67114189169945, 0.6264685097606574, 0.9730141383397334]",name 'ShortCutDesign' is not defined
"[31, 0.5162120630706004, 0.2445232129090519, 0.33965612590938504, 0.7896403376763504, 341.60361724301265, 0.6268364850162519, 0.012775555438153235]",name 'ShortCutDesign' is not defined
"[35, 0.8145555128740941, 0.19604960807583469, 0.3286775014863834, 0.8550058656483827, 286.1087346872282, 0.10296798602219444, 0.9798664567712403]",name 'ShortCutDesign' is not defined
"[32, 0.007608102981178895, 0.3634398116770724, 0.11671725787277341, 0.8951758739179603, 336.9116579985436, 0.23853512999299026, 0.2241058919119496]",name 'ShortCutDesign' is not defined
"[38, 0.7426660981622233, 0.4959671679070023, 0.6215273757975556, 0.11417067148424322, 291.00928030860393, 0.3471174303734763, 0.6787800440493649]",name 'ShortCutDesign' is not defined
"[11, 0.29711448094742077, 0.8201178398765139, 0.12448124175914133, 0.16820165671038165, 327.8148139806308, 0.7676995940686039, 0.03752760149538991]",name 'ShortCutDesign' is not defined
"[21, 0.18946357655887872, 0.5493989669034238, 0.5025788597949438, 0.7932323646628566, 277.3400186948619, 0.8473638158190343, 0.9729386531778423]",name 'ShortCutDesign' is not defined
"[18, 0.4906869469505864, 0.6339345472164561, 0.08989182404023524, 0.6630117846605428, 300.8333554768614, 0.8335128046222218, 0.7429192627898916]",name 'ShortCutDesign' is not defined
"[27, 0.9521798865170175, 0.6320924629248931, 0.9709549411448795, 0.7264534663924902, 328.19250777863067, 0.01572250140174508, 0.39256782484982927]",name 'ShortCutDesign' is not defined
"[49, 0.014163114463326364, 0.9797406337562554, 0.5698554918235084, 0.47928651984283177, 313.0435563388016, 0.22221201510592545, 0.5010169365498888]",name 'ShortCutDesign' is not defined
"[20, 0.25846952692219133, 0.6678526667827714, 0.7135528096161879, 0.3215619749000284, 308.50684670002323, 0.41273155492735875, 0.2227500677817751]",name 'ShortCutDesign' is not defined
"[13, 0.7402295629192215, 0.7729358559818125, 0.4675133603216652, 0.07874818879277631, 288.0760942708378, 0.26228768170328026, 0.516739126873427]",name 'ShortCutDesign' is not defined
"[17, 0.09436830398022684, 0.5591038287575014, 0.32914277275465087, 0.16417752807557376, 291.60140442143467, 0.7615644827291387, 0.7846615496228238]",name 'ShortCutDesign' is not defined
"[33, 0.18540428470764558, 0.4850520689493716, 0.620971068888351, 0.08149620733280404, 349.5018439746659, 0.8795745150156419, 0.7346903367883492]",name 'ShortCutDesign' is not defined
"[37, 0.7930246326836166, 0.9816504553897475, 0.459200303211789, 0.5487113446202504, 274.9748971720955, 0.9286158397986736, 0.990759757038605]",name 'ShortCutDesign' is not defined
"[24, 0.1175149465505324, 0.3960068778601765, 0.6703101162604257, 0.010196899822877695, 338.55759275368825, 0.952727969932177, 0.2699759903598017]",name 'ShortCutDesign' is not defined
"[29, 0.464587262457126, 0.1844471823624467, 0.25809636842046935, 0.4126008293493955, 304.6313822544705, 0.86133810818085, 0.7375585943958567]",name 'ShortCutDesign' is not defined
"[27, 0.599616032895363, 0.040344581888155165, 0.6383693707380307, 0.22471842190204466, 297.146602141881, 0.23742986873772864, 0.8700122809831744]",name 'ShortCutDesign' is not defined
"[21, 0.5234336681555477, 0.4600135014768979, 0.14293677696517665, 0.47813238623653326, 279.6029738724633, 0.17772589506373948, 0.18633375772140853]",name 'ShortCutDesign' is not defined
"[37, 0.8900245312451739, 0.20828943560038574, 0.8814547948234213, 0.6949792873674527, 348.3786502484519, 0.4616335513120173, 0.5588445318571664]",name 'ShortCutDesign' is not defined
"[20, 0.14067294576758618, 0.7654802310428972, 0.07776284360409264, 0.6395883069561719, 306.6101847093119, 0.8980931064320501, 0.4108878867168607]",name 'ShortCutDesign' is not defined
"[22, 0.24780155184123348, 0.0930420862314522, 0.538451375370699, 0.26756891126922366, 305.11694927914164, 0.3281838445144286, 0.19832331081152574]",name 'ShortCutDesign' is not defined
"[45, 0.4427047985770534, 0.47988053094911504, 0.48037954523188536, 0.5839784673388061, 349.7303367361815, 0.3269565707161727, 0.6284323060520669]",name 'ShortCutDesign' is not defined
"[21, 0.6045807738462364, 0.2991875599687927, 0.15161832689517285, 0.26193826336642656, 278.0536951405223, 0.8971677550122003, 0.4390068949790111]",name 'ShortCutDesign' is not defined
"[31, 0.2280693101611414, 0.5171841797879425, 0.10153872042354538, 0.2784947236994343, 344.77739510940626, 0.27840782449458673, 0.8156824280638381]",name 'ShortCutDesign' is not defined
"[13, 0.7690980890519239, 0.28218486354756317, 0.33428411101736344, 0.5813802496772973, 327.70868520442633, 0.7545124691485848, 0.5630879122433757]",name 'ShortCutDesign' is not defined
"[21, 0.6351619733941447, 0.15042842715578794, 0.28457404978605644, 0.9398427681672921, 273.4387334462275, 0.6743594010624967, 0.2184455407826699]",name 'ShortCutDesign' is not defined
"[33, 0.8464019062718787, 0.8882104804337992, 0.4655425816322489, 0.2646768668287239, 313.60391164241236, 0.10696854590805405, 0.9798803553824436]",name 'ShortCutDesign' is not defined
"[10, 0.5831963795353372, 0.4728647400846418, 0.31954740738935944, 0.5123765710156211, 319.5271088694505, 0.45603492127759854, 0.6806918130272424]",name 'ShortCutDesign' is not defined
"[21, 0.34397983377398433, 0.621731401641802, 0.6697137453960468, 0.5629918128132546, 347.6164881121558, 0.11140597257401055, 0.5797047248066708]",name 'ShortCutDesign' is not defined
"[36, 0.5807056479784483, 0.9366675347526366, 0.2572660870242385, 0.11365239577175201, 282.74762829128457, 0.49350250806665263, 0.273084338825259]",name 'ShortCutDesign' is not defined
"[16, 0.19474375952756762, 0.7444512196751907, 0.09287168463106667, 0.8949825648265377, 309.5661784623569, 0.5610213591727818, 0.7376308956324795]",name 'ShortCutDesign' is not defined
"[40, 0.9656173532098974, 0.3592032289163105, 0.38497885658129666, 0.9842239748283047, 325.8225716306405, 0.11902549618837986, 0.9666610445536692]",name 'ShortCutDesign' is not defined
"[13, 0.4456805391327082, 0.4376213216832264, 0.8614314551949378, 0.3942530999244423, 340.55168687297237, 0.012128343748132622, 0.40502202992019787]",name 'ShortCutDesign' is not defined
"[10, 0.2116716144371053, 0.6146153383082072, 0.4603552299698489, 0.559758438684758, 347.20884645041747, 0.3263667555406153, 0.9655961236499006]",name 'ShortCutDesign' is not defined
"[28, 0.7576706236437059, 0.5525593803684388, 0.07136083300566055, 0.3891074059628155, 285.75913461228396, 0.19130223486022524, 0.8806521010727565]",name 'ShortCutDesign' is not defined
"[49, 0.8631811135699229, 0.14267367002718978, 0.5503860566550824, 0.13575509936374178, 334.0521548332211, 0.08401343382871937, 0.10584940964843684]",name 'ShortCutDesign' is not defined
"[18, 0.1327258467518585, 0.2610159115449807, 0.5833753750295703, 0.2957105951209887, 333.12245824924577, 0.42014821719329876, 0.10580848816104312]",name 'ShortCutDesign' is not defined
"[46, 0.6993632339217646, 0.07449013656965413, 0.6580683356000905, 0.41381956079458954, 281.31581097603083, 0.9097178399256743, 0.5779445530497055]",name 'ShortCutDesign' is not defined
"[24, 0.4288280385450319, 0.6409893142914929, 0.44744490390310065, 0.241400246149726, 313.94321624091117, 0.22478983280369344, 0.36763265915951404]",name 'ShortCutDesign' is not defined
"[44, 0.31760325814351625, 0.9766222101175902, 0.05467538181031944, 0.4957103586785835, 299.07652998649553, 0.8425957927228745, 0.04119542459659314]",name 'ShortCutDesign' is not defined
"[15, 0.5326759884907856, 0.7015252615462992, 0.4144657541673801, 0.5235163783351818, 339.1489137452625, 0.23644973222553956, 0.7718186202200599]",name 'ShortCutDesign' is not defined
"[22, 0.46668425361389715, 0.5570447894152564, 0.8278599865814523, 0.4271483038421729, 279.40103083855973, 0.18149205831553192, 0.8049548309273695]",name 'ShortCutDesign' is not defined
"[32, 0.5445290409771867, 0.8844076523043557, 0.9018059577053537, 0.4372585337882917, 348.04016171830085, 0.7430258540372225, 0.35528555687232927]",name 'ShortCutDesign' is not defined
"[21, 0.9416643569136388, 0.8993327151086626, 0.2530351410468365, 0.9013042241221603, 297.2402674987712, 0.4348351096530291, 0.5619567358151358]",name 'ShortCutDesign' is not defined
"[47, 0.6243085837356519, 0.36163617646746493, 0.6560756624765947, 0.4107256889239157, 281.14280422161244, 0.7664593021975677, 0.4023650032227632]",name 'ShortCutDesign' is not defined
"[29, 0.06676728491459613, 0.8564307105943998, 0.3452686408790177, 0.9545275719503087, 292.2192205760038, 0.6471933878730871, 0.6604078055457578]",name 'ShortCutDesign' is not defined
"[19, 0.7348250534344121, 0.789264572424208, 0.3899355094377552, 0.24663345805827194, 300.5650107923242, 0.4418196237204055, 0.7371767557071109]",name 'ShortCutDesign' is not defined
"[32, 0.7503467575281375, 0.7996484625364642, 0.5828817868332917, 0.014732256567532189, 338.195541321098, 0.5156435606463654, 0.4223473998253696]",name 'ShortCutDesign' is not defined
"[32, 0.9289521960854905, 0.21771637224848486, 0.3078155514463404, 0.6782693750007819, 274.3809644213008, 0.31737687285187294, 0.025269436963915475]",name 'ShortCutDesign' is not defined
"[45, 0.06196949981531054, 0.6009522105232438, 0.7778550597872924, 0.15168135529668625, 296.2238158622698, 0.9280411042893832, 0.39999894384770146]",name 'ShortCutDesign' is not defined
"[35, 0.06476876040018836, 0.09138866073284896, 0.11977023368143047, 0.7778966305656373, 341.8295543319103, 0.4080612259901256, 0.6901396387709601]",name 'ShortCutDesign' is not defined
"[32, 0.812763166515486, 0.3686019189243167, 0.011559923102558505, 0.37935182109659515, 346.86900704912637, 0.2303341423898259, 0.3499256464766653]",name 'ShortCutDesign' is not defined
"[44, 0.7122271308610212, 0.9009968301291701, 0.6963021571508561, 0.21178127911320396, 349.61195208128214, 0.6772643992623357, 0.1287014965855246]",name 'ShortCutDesign' is not defined
"[43, 0.7600886741132403, 0.4848913032734311, 0.6532361132397699, 0.0969140569704432, 295.4915239732149, 0.33411855176252986, 0.04428305005060664]",name 'ShortCutDesign' is not defined
"[32, 0.4521710444949837, 0.0521705193944026, 0.884432113214493, 0.38031129228055865, 297.3911719765424, 0.05442941706918253, 0.0370511663571007]",name 'ShortCutDesign' is not defined
"[40, 0.5822475683698525, 0.35014042618085206, 0.15154702006662674, 0.789658861765323, 281.78898080115175, 0.017124857912635388, 0.026516209435838146]",name 'ShortCutDesign' is not defined
"[47, 0.3652008948519385, 0.8574541083759425, 0.5751924185775668, 0.03909931519692348, 323.43544924644533, 0.2452558361775441, 0.3072084352304191]",name 'ShortCutDesign' is not defined
"[17, 0.9998, 0.9764897940842049, 0.7305156375615541, 0.09245421137223366, 299.9860389971882, 0.7861276954149121, 0.7326861356701121]",name 'ShortCutDesign' is not defined
"[39, 0.32885705074849403, 0.45188044735218946, 0.20758760805893034, 0.03289051084992781, 274.1914883847695, 0.9567629108974116, 0.8143414283913388]",name 'ShortCutDesign' is not defined
Params,Error
"[47, 0.1133879739121908, 0.4730305141319523, 0.6750031556915543, 0.3681709309972155, 334.3326936168048, 0.5829161018316807, 0.02118449206962476]",name 'Rigorous_results' is not defined
"[23, 0.8785243690758473, 0.4551071063164746, 0.45680110333514345, 0.36384239637636256, 276.8281566154594, 0.9867125857770553, 0.7597286407686259]",name 'Rigorous_results' is not defined
"[49, 0.10372578674350075, 0.5036638107095479, 0.48077807746263723, 0.6349192755547709, 320.0850258643947, 0.26679830227467477, 0.43221561499270955]",'HXutility' object has no attribute '_inlet_cost'
"[13, 0.9376813331195799, 0.4145011046204008, 0.9969751965815679, 0.06199469569514409, 320.1462897706352, 0.8870887120278504, 0.293544737022833]",name 'Rigorous_results' is not defined
"[27, 0.13300172370082786, 0.9520747091768269, 0.819073141093169, 0.47142539756856794, 348.8203034791257, 0.7389502249248049, 0.7896833518846584]",name 'Rigorous_results' is not defined
"[32, 0.5090363090073324, 0.8350229651079084, 0.05709984066706708, 0.19288501145611617, 302.26488416329624, 0.35868794764303463, 0.7222975404318641]",name 'Rigorous_results' is not defined
"[28, 0.4653880289446799, 0.05514069503350537, 0.12869483488321715, 0.1968314767281516, 288.73419674637194, 0.05210444228329452, 0.09923060564160219]",name 'Rigorous_results' is not defined
"[20, 0.4510951494381499, 0.09178681736186345, 0.9977847148337139, 0.8003301376027983, 336.5576705515743, 0.6010798254841125, 0.5976769334676713]",'MESHDistillation' object has no attribute '_inlet_cost'
"[43, 0.9727576293480374, 0.5958477610553357, 0.9736860186221983, 0.9015414291161211, 344.4118518519155, 0.06540433989431631, 0.2988326331751456]",name 'Rigorous_results' is not defined
Params,Error
"[19, 0.8011597969644566, 0.04878839836360018, 0.18087405085226857, 0.4744628720334076, 314.91244857587964, 0.4883416890582311, 0.09748988889061042]",'MESHDistillation' object has no attribute '_inlet_cost'
"[34, 0.7438935060203037, 0.08586428310719188, 0.8524094212130736, 0.6662842965104363, 273.413014824028, 0.9701552446604648, 0.7241856443970311]",'MixerSettler' object has no attribute '_inlet_cost'
"[44, 0.26613093780757296, 0.7907974941139739, 0.047490677281849664, 0.8641263160392689, 332.95381133510824, 0.8866836334864167, 0.9168079845371321]",'HXutility' object has no attribute '_inlet_cost'
"[26, 0.2560916184682393, 0.33356886498420046, 0.8114161069536581, 0.6600777865431298, 308.8061577106805, 0.06196695929696733, 0.15466826666266745]",'MESHDistillation' object has no attribute '_inlet_cost'
